Omega_m,H0,w,Chi_sq,Type
0.31153954746715395,70.03637192612148,-1.0186617241350098,1038.6659899425608,2
0.3102069480567856,69.95254070382103,-1.0365266617171451,1036.4339754572545,1
0.30232719284035914,70.03943950701135,-1.0395993518015403,1035.9114446749222,1
0.30455633535972665,70.09547064035964,-1.0230664646178937,1036.1766340313673,2
0.30448205419519714,70.20935698922044,-1.0835458279384362,1036.8836272294684,2
0.30368826887402983,70.35621245099317,-1.106743652587648,1037.9881977896316,2
0.31038861527494843,70.34627489085082,-1.0890492985522575,1033.7794018085328,1
0.3164334971210284,70.59018705016675,-1.138436440438553,1033.7407244791511,1
0.3166679742467077,70.57919328071044,-1.1330519813439741,1033.5842249550494,1
0.3152002328102909,70.52305234105184,-1.1163569576167482,1033.562512495213,1
0.3147184535172984,70.6174463720431,-1.1215207388608681,1034.0927404852578,2
0.3141235828564915,70.3581289049091,-1.0796197374077272,1034.4082172015756,2
0.31582860589168454,70.07383540540286,-1.0563343713303788,1035.3999125224318,2
0.3119428875176149,70.1149841929376,-1.0790839589752894,1035.6912789608336,2
0.3119039844214776,70.20743447744873,-1.0919307677487777,1035.2470815566926,1
0.31338843469068717,70.42805375346275,-1.0890658355595375,1034.1302300978027,1
0.3039247917639212,70.44695929311918,-1.083636666473893,1034.1348220846803,2
0.30872477223965544,70.54498242977887,-1.1111293176873873,1034.1006466358772,1
0.3185660217365542,70.40785384999421,-1.1140646955944338,1033.3056638835028,1
0.3206815033291367,70.48026831651865,-1.1081879503040895,1034.3868443317388,2
0.32094157015558517,70.34202175904407,-1.0877110091648727,1035.044770968806,2
0.31851559525317896,70.43216468682758,-1.094366551517797,1034.7534594656954,1
0.31350204181978003,70.37367420154487,-1.0865601462198422,1033.8871719419008,1
0.311098707391315,70.26886662445546,-1.0910572819100126,1034.4054290285271,2
0.3085801791109179,70.15336789282124,-1.0542538230720067,1034.6491423506955,2
0.30232660848299286,70.33675750210206,-1.0572180318341682,1034.368481576366,1
0.31345235181187064,70.36660362727264,-1.0835274819526164,1034.0351658215716,1
0.31041637734633304,70.25085742088984,-1.0814821551175684,1034.1771671204565,2
0.31194986709404576,70.31034562211804,-1.0897524210629823,1033.8188023322482,1
0.309506908547356,70.52335852246487,-1.1045667141945115,1033.9025785710865,2
0.30962583624592666,70.42412736889048,-1.0935236239271595,1033.737050981736,1
0.3133985645467482,70.55954053799701,-1.116933868744441,1033.7607857531511,2
0.31617928152572755,70.29513216492224,-1.1010690586795806,1033.795916711264,2
0.3165921986584564,70.37845594044303,-1.1047971762972657,1033.4300154173352,1
0.31449053686065115,70.38186986632383,-1.1061017254122671,1033.5898239717776,2
0.3035378158135233,70.49277067856717,-1.066995773273515,1035.3952781455991,2
0.30211723841355875,70.7296777438174,-1.1169765447558964,1035.8845281764436,2
0.29739835673402154,70.75790301695353,-1.1081826932033543,1036.721306920664,2
0.3002960825471054,70.73773340464822,-1.1054940509109048,1036.0909906278657,1
0.29576946395460524,70.80255410561477,-1.084126022028157,1038.5089775965744,2
0.28653334292940147,70.79536883526669,-1.0960633141541354,1039.401693451167,2
0.28362801937009724,70.58299109890503,-1.0768760921459801,1039.3544505014918,1
0.29279727281754814,70.83427975633994,-1.088108187107324,1038.5689721579542,1
0.2942745114581185,70.57850615016157,-1.05029116923845,1037.2206017004532,1
0.29870877428287784,70.73197171800012,-1.097630192671975,1036.2939541179903,1
0.3054367261924256,70.47327390364565,-1.1134155489388258,1035.8183736841052,1
0.3016526907293782,70.30558992630151,-1.093028970557845,1037.6551911163233,2
0.3023943080405545,70.44198412270207,-1.0709254137647912,1034.3602886339818,1
0.3019977622471191,70.1993115432616,-1.0701319851151636,1036.0944664715435,2
0.3067917010380519,70.34619710363522,-1.0470319820555822,1036.604340240372,2
0.30533788753093544,70.21016482775329,-1.0312569902499558,1036.4316393386534,1
0.30923296300832415,70.1559344903029,-1.0407916560367303,1035.6738423276774,1
0.30976563039509813,70.09388568813753,-1.037491073388075,1035.8115991673365,2
0.3058202756061251,70.1659367756289,-1.032946327210358,1035.8315687433937,2
0.30082823020550836,70.15075544423512,-1.0132789060439369,1037.0185697011348,2
0.29925007203620296,70.03332351315491,-1.0124216096612442,1036.0422923203919,1
