H0,Omega_m,Omega_r,Chi_sq,Type
70.5289187723486,0.2691796934000092,0.0003222791811513966,1038.4591257270233,1.0
70.32870060636859,0.272697120579756,0.00032810576774414807,1036.4939850637609,1.0
70.11536391908103,0.2822791581537845,0.00033928106055122,1035.9819934122759,1.0
70.33556321937006,0.2783999108249821,0.00033185585718928764,1036.3348245826214,2.0
70.02788135688662,0.2706585396208411,0.0003415266077540382,1042.6597765420654,2.0
70.28849031306592,0.26955419826096255,0.0003438832025182572,1037.3634982196818,1.0
70.38147651570266,0.2672995958017825,0.0003463270411691493,1037.505783075278,2.0
70.28633426373425,0.271504379811953,0.0003469276661139638,1036.8294470591409,1.0
70.3548274017371,0.27564097657512027,0.0003423866392031583,1036.4073310674084,1.0
70.18920609737772,0.2880348718622577,0.0003314822303684512,1036.1193783031451,1.0
70.1855696718542,0.2841547861612052,0.0003158095871737914,1035.6881027317688,1.0
70.10016095128942,0.2895177734243141,0.0003097791718501973,1035.8624410803436,2.0
70.22908971281869,0.28561014236760585,0.00029915898214070275,1036.0834318563009,2.0
69.95923000319037,0.2855615834463403,0.00030719718760263606,1037.5998287016698,2.0
70.00947295655355,0.2819458736527129,0.00030649587007391103,1037.6047293729912,2.0
69.82047310274176,0.2856079508328596,0.0003107076130971154,1041.545922805857,2.0
69.69305990796408,0.29155933496011477,0.00031235695432293943,1043.682496912491,2.0
69.88211771634076,0.2975753778933624,0.0003132826027576237,1037.3567887580812,1.0
69.8653507548741,0.2965962956017224,0.0003262785864848518,1037.5767890067968,2.0
69.79350929644418,0.3000767179912847,0.00031860590974829646,1038.5841305666943,2.0
69.89117455235959,0.29475990400346785,0.00031980505889466187,1037.2973197405677,1.0
70.04213677187869,0.2982048909527402,0.00031541257437689885,1037.2182813695738,1.0
69.966477078581,0.29827490188346467,0.0003139164569319769,1036.9458184234124,1.0
69.96916322864992,0.2966677059760964,0.0003068418676831753,1036.703043114358,1.0
69.8812154023384,0.30160166540512917,0.0003151153645122372,1037.7083433962725,2.0
70.11776822439114,0.29547148753857283,0.00032352695990068214,1037.1722616213683,1.0
70.0103136400767,0.29339771915210283,0.00031279849586060733,1036.261486083264,1.0
69.82016107273039,0.2925262966888527,0.0003291534395636851,1039.0491981439966,2.0
69.70564589803553,0.2943932652762544,0.0003348286252084179,1042.005981179641,2.0
69.67326413705547,0.29845000545185446,0.0003413139851169831,1041.850142731052,1.0
69.96369922540794,0.297645903043095,0.00033023633068971435,1036.8516101913503,1.0
69.91884869512378,0.2978337814860061,0.00031254738159885065,1037.0510692128278,2.0
69.81534950399565,0.29178987204542445,0.0003032649913021798,1039.3795113290867,2.0
69.89042959041264,0.3040009121750143,0.0003081065139904584,1038.1540526176204,1.0
69.88262422076478,0.2997871598893802,0.00032575630840774,1037.4793475666713,1.0
69.77142188017923,0.3051276896248162,0.0003383603409112503,1039.0717924929509,2.0
69.99596922616962,0.30409671526788307,0.00034062907359012163,1038.8168759329747,1.0
69.93540533137349,0.295051024034341,0.0003260837204544787,1036.7816665959504,1.0
69.98228548386123,0.2904198919144354,0.00031384879118005716,1036.432230119591,1.0
70.17234689395579,0.2792603689530827,0.0003241919351078701,1035.9989369015302,1.0
70.10284763600748,0.27530341829756677,0.00033006203763202504,1038.0310908644478,2.0
70.50969696197414,0.2724916366046702,0.00029939909171551647,1038.393641659729,2.0
70.57788316549292,0.2702396665834518,0.00031077468855802016,1039.5872948255023,2.0
70.33604572929416,0.2637915784476367,0.00031165672334845817,1039.085551875728,1.0
70.49212749198287,0.2658956494852003,0.00030936582132510285,1038.130369467232,1.0
70.4574572324283,0.2636862661182968,0.00030203231864612753,1038.4158725495058,2.0
70.52819958512966,0.26513242791939823,0.00028891377205693685,1038.5658424650303,2.0
70.55272981753335,0.2650332174793606,0.0002833220890555504,1038.872268251539,2.0
70.74339502545652,0.2595514591001204,0.00029108760670142883,1042.6985541001206,2.0
